order_id,customer_id,order_date,payment_method,order_status
1327,520,2023-02-25 06:00:00,debit_card,cancelled
1328,320,2023-02-25 07:00:00,credit_card,cancelled
1329,138,2023-02-25 08:00:00,debit_card,delivered
1330,550,2023-02-25 09:00:00,paypal,returned
1331,368,2023-02-25 10:00:00,paypal,cancelled
1332,220,2023-02-25 11:00:00,credit_card,cancelled
1333,337,2023-02-25 12:00:00,gift_card,shipped
1334,223,2023-02-25 13:00:00,credit_card,shipped
1335,360,2023-02-25 14:00:00,gift_card,placed
1336,329,2023-02-25 15:00:00,debit_card,delivered
1337,463,2023-02-25 16:00:00,gift_card,returned
1338,561,2023-02-25 17:00:00,gift_card,cancelled
1339,382,2023-02-25 18:00:00,debit_card,cancelled
1340,590,2023-02-25 19:00:00,paypal,placed
1341,169,2023-02-25 20:00:00,debit_card,cancelled
1342,217,2023-02-25 21:00:00,credit_card,delivered
1343,378,2023-02-25 22:00:00,credit_card,placed
1344,119,2023-02-25 23:00:00,credit_card,delivered
1345,190,2023-02-26 00:00:00,credit_card,placed
1346,370,2023-02-26 01:00:00,credit_card,cancelled
1347,149,2023-02-26 02:00:00,paypal,placed
1348,488,2023-02-26 03:00:00,paypal,shipped
1349,374,2023-02-26 04:00:00,gift_card,returned
1350,160,2023-02-26 05:00:00,credit_card,cancelled
1351,351,2023-02-26 06:00:00,debit_card,returned
1352,288,2023-02-26 07:00:00,credit_card,cancelled
1353,288,2023-02-26 08:00:00,paypal,returned
1354,226,2023-02-26 09:00:00,credit_card,shipped
1355,523,2023-02-26 10:00:00,paypal,returned
1356,522,2023-02-26 11:00:00,gift_card,placed
1357,273,2023-02-26 12:00:00,gift_card,returned
1358,402,2023-02-26 13:00:00,gift_card,cancelled
1359,183,2023-02-26 14:00:00,paypal,delivered
1360,488,2023-02-26 15:00:00,credit_card,returned
1361,124,2023-02-26 16:00:00,credit_card,returned
1362,414,2023-02-26 17:00:00,debit_card,returned
1363,172,2023-02-26 18:00:00,paypal,cancelled
1364,288,2023-02-26 19:00:00,debit_card,returned
1365,435,2023-02-26 20:00:00,gift_card,cancelled
1366,113,2023-02-26 21:00:00,credit_card,cancelled
1367,122,2023-02-26 22:00:00,paypal,delivered
1368,544,2023-02-26 23:00:00,debit_card,placed
1369,222,2023-02-27 00:00:00,debit_card,cancelled
1370,39,2023-02-27 01:00:00,debit_card,shipped
1371,497,2023-02-27 02:00:00,credit_card,returned
1372,233,2023-02-27 03:00:00,credit_card,shipped
1373,530,2023-02-27 04:00:00,credit_card,returned
1374,149,2023-02-27 05:00:00,paypal,delivered
1375,397,2023-02-27 06:00:00,credit_card,cancelled
1376,302,2023-02-27 07:00:00,paypal,placed
1377,360,2023-02-27 08:00:00,debit_card,cancelled
1378,238,2023-02-27 09:00:00,debit_card,returned
1379,236,2023-02-27 10:00:00,gift_card,placed
1380,203,2023-02-27 11:00:00,credit_card,cancelled
1381,256,2023-02-27 12:00:00,debit_card,placed
1382,598,2023-02-27 13:00:00,credit_card,returned
1383,235,2023-02-27 14:00:00,paypal,delivered
1384,345,2023-02-27 15:00:00,debit_card,delivered
1385,534,2023-02-27 16:00:00,credit_card,cancelled
1386,466,2023-02-27 17:00:00,debit_card,shipped
1387,541,2023-02-27 18:00:00,debit_card,returned
1388,213,2023-02-27 19:00:00,credit_card,cancelled
1389,463,2023-02-27 20:00:00,debit_card,cancelled
1390,436,2023-02-27 21:00:00,debit_card,delivered
1391,283,2023-02-27 22:00:00,debit_card,placed
1392,562,2023-02-27 23:00:00,debit_card,returned
1393,463,2023-02-28 00:00:00,paypal,placed
1394,407,2023-02-28 01:00:00,debit_card,returned
1395,88,2023-02-28 02:00:00,gift_card,shipped
1396,44,2023-02-28 03:00:00,debit_card,delivered
1397,461,2023-02-28 04:00:00,credit_card,shipped
1398,278,2023-02-28 05:00:00,gift_card,cancelled
1399,421,2023-02-28 06:00:00,paypal,delivered
1400,353,2023-02-28 07:00:00,gift_card,cancelled
1401,515,2023-02-28 08:00:00,gift_card,shipped
1402,19,2023-02-28 09:00:00,gift_card,returned
1403,23,2023-02-28 10:00:00,credit_card,cancelled
1404,413,2023-02-28 11:00:00,credit_card,placed
1405,30,2023-02-28 12:00:00,credit_card,returned
1406,108,2023-02-28 13:00:00,paypal,returned
1407,367,2023-02-28 14:00:00,credit_card,shipped
1408,281,2023-02-28 15:00:00,credit_card,shipped
1409,128,2023-02-28 16:00:00,gift_card,delivered
1410,229,2023-02-28 17:00:00,credit_card,delivered
1411,111,2023-02-28 18:00:00,debit_card,placed
1412,136,2023-02-28 19:00:00,credit_card,returned
1413,362,2023-02-28 20:00:00,paypal,placed
1414,186,2023-02-28 21:00:00,paypal,placed
1415,584,2023-02-28 22:00:00,debit_card,shipped
1416,129,2023-02-28 23:00:00,paypal,placed
1417,261,2023-03-01 00:00:00,paypal,placed
1418,515,2023-03-01 01:00:00,gift_card,cancelled
1419,449,2023-03-01 02:00:00,debit_card,delivered
1420,104,2023-03-01 03:00:00,gift_card,delivered
1421,483,2023-03-01 04:00:00,gift_card,returned
1422,224,2023-03-01 05:00:00,credit_card,delivered
1423,491,2023-03-01 06:00:00,debit_card,returned
1424,473,2023-03-01 07:00:00,credit_card,cancelled
1425,10,2023-03-01 08:00:00,credit_card,delivered
1426,405,2023-03-01 09:00:00,gift_card,cancelled
1427,302,2023-03-01 10:00:00,paypal,delivered
1428,231,2023-03-01 11:00:00,debit_card,delivered
1429,66,2023-03-01 12:00:00,paypal,cancelled
1430,112,2023-03-01 13:00:00,gift_card,placed
1431,13,2023-03-01 14:00:00,gift_card,placed
1432,393,2023-03-01 15:00:00,gift_card,placed
1433,500,2023-03-01 16:00:00,gift_card,placed
1434,598,2023-03-01 17:00:00,gift_card,delivered
1435,234,2023-03-01 18:00:00,gift_card,shipped
1436,314,2023-03-01 19:00:00,paypal,cancelled
1437,566,2023-03-01 20:00:00,credit_card,shipped
1438,12,2023-03-01 21:00:00,paypal,shipped
1439,209,2023-03-01 22:00:00,debit_card,returned
1440,14,2023-03-01 23:00:00,paypal,placed
1441,418,2023-03-02 00:00:00,gift_card,delivered
1442,437,2023-03-02 01:00:00,paypal,placed
1443,377,2023-03-02 02:00:00,credit_card,placed
1444,20,2023-03-02 03:00:00,debit_card,shipped
1445,587,2023-03-02 04:00:00,paypal,returned
1446,70,2023-03-02 05:00:00,credit_card,placed
1447,211,2023-03-02 06:00:00,paypal,cancelled
1448,101,2023-03-02 07:00:00,debit_card,cancelled
1449,132,2023-03-02 08:00:00,paypal,placed
1450,381,2023-03-02 09:00:00,gift_card,shipped
1451,132,2023-03-02 10:00:00,paypal,shipped
1452,20,2023-03-02 11:00:00,credit_card,delivered
1453,536,2023-03-02 12:00:00,paypal,returned
1454,227,2023-03-02 13:00:00,credit_card,shipped
1455,154,2023-03-02 14:00:00,debit_card,delivered
1456,469,2023-03-02 15:00:00,paypal,cancelled
1457,405,2023-03-02 16:00:00,debit_card,cancelled
1458,202,2023-03-02 17:00:00,debit_card,cancelled
1459,38,2023-03-02 18:00:00,paypal,placed
1460,188,2023-03-02 19:00:00,credit_card,returned
1461,57,2023-03-02 20:00:00,debit_card,delivered
1462,20,2023-03-02 21:00:00,debit_card,returned
1463,273,2023-03-02 22:00:00,paypal,placed
1464,119,2023-03-02 23:00:00,paypal,delivered
1465,583,2023-03-03 00:00:00,paypal,delivered
1466,516,2023-03-03 01:00:00,paypal,shipped
1467,221,2023-03-03 02:00:00,paypal,returned
1468,526,2023-03-03 03:00:00,gift_card,returned
1469,515,2023-03-03 04:00:00,paypal,shipped
1470,336,2023-03-03 05:00:00,credit_card,cancelled
1471,55,2023-03-03 06:00:00,debit_card,placed
1472,500,2023-03-03 07:00:00,credit_card,returned
1473,536,2023-03-03 08:00:00,credit_card,shipped
1474,162,2023-03-03 09:00:00,gift_card,delivered
1475,594,2023-03-03 10:00:00,paypal,shipped
1476,159,2023-03-03 11:00:00,debit_card,cancelled
1477,188,2023-03-03 12:00:00,credit_card,placed
1478,60,2023-03-03 13:00:00,paypal,cancelled
1479,319,2023-03-03 14:00:00,paypal,delivered
1480,211,2023-03-03 15:00:00,gift_card,delivered
1481,406,2023-03-03 16:00:00,gift_card,delivered
1482,109,2023-03-03 17:00:00,gift_card,delivered
1483,76,2023-03-03 18:00:00,debit_card,shipped
1484,542,2023-03-03 19:00:00,credit_card,delivered
1485,314,2023-03-03 20:00:00,gift_card,delivered
1486,117,2023-03-03 21:00:00,gift_card,shipped
1487,19,2023-03-03 22:00:00,gift_card,delivered
1488,432,2023-03-03 23:00:00,credit_card,cancelled
1489,350,2023-03-04 00:00:00,credit_card,cancelled
1490,183,2023-03-04 01:00:00,gift_card,returned
1491,113,2023-03-04 02:00:00,gift_card,cancelled
1492,183,2023-03-04 03:00:00,paypal,placed
1493,481,2023-03-04 04:00:00,gift_card,placed
1494,146,2023-03-04 05:00:00,debit_card,placed
1495,113,2023-03-04 06:00:00,debit_card,shipped
1496,476,2023-03-04 07:00:00,gift_card,cancelled
1497,303,2023-03-04 08:00:00,credit_card,placed
1498,118,2023-03-04 09:00:00,paypal,returned
1499,161,2023-03-04 10:00:00,credit_card,shipped
1500,401,2023-03-04 11:00:00,gift_card,returned
1501,198,2023-03-04 12:00:00,debit_card,cancelled
1502,260,2023-03-04 13:00:00,paypal,delivered
1503,47,2023-03-04 14:00:00,credit_card,returned
1504,399,2023-03-04 15:00:00,credit_card,delivered
1505,559,2023-03-04 16:00:00,gift_card,shipped
1506,78,2023-03-04 17:00:00,paypal,returned
1507,124,2023-03-04 18:00:00,debit_card,returned
1508,75,2023-03-04 19:00:00,gift_card,shipped
1509,137,2023-03-04 20:00:00,paypal,shipped
1510,400,2023-03-04 21:00:00,credit_card,placed
1511,505,2023-03-04 22:00:00,gift_card,cancelled
1512,500,2023-03-04 23:00:00,credit_card,returned
1513,573,2023-03-05 00:00:00,credit_card,returned
1514,138,2023-03-05 01:00:00,gift_card,shipped
1515,50,2023-03-05 02:00:00,gift_card,shipped
1516,254,2023-03-05 03:00:00,gift_card,cancelled
1517,563,2023-03-05 04:00:00,gift_card,shipped
1518,426,2023-03-05 05:00:00,gift_card,delivered
1519,547,2023-03-05 06:00:00,credit_card,delivered
1520,302,2023-03-05 07:00:00,debit_card,delivered
1521,581,2023-03-05 08:00:00,debit_card,delivered
1522,349,2023-03-05 09:00:00,gift_card,cancelled
1523,49,2023-03-05 10:00:00,credit_card,returned
1524,74,2023-03-05 11:00:00,debit_card,delivered
1525,261,2023-03-05 12:00:00,debit_card,shipped
1526,356,2023-03-05 13:00:00,debit_card,delivered
1527,582,2023-03-05 14:00:00,credit_card,cancelled
1528,260,2023-03-05 15:00:00,gift_card,shipped
1529,295,2023-03-05 16:00:00,gift_card,delivered
1530,313,2023-03-05 17:00:00,gift_card,returned
1531,182,2023-03-05 18:00:00,paypal,shipped
1532,364,2023-03-05 19:00:00,paypal,shipped
1533,188,2023-03-05 20:00:00,paypal,returned
1534,569,2023-03-05 21:00:00,credit_card,shipped
1535,543,2023-03-05 22:00:00,debit_card,delivered
1536,596,2023-03-05 23:00:00,debit_card,shipped
1537,548,2023-03-06 00:00:00,credit_card,delivered
1538,408,2023-03-06 01:00:00,credit_card,returned
1539,414,2023-03-06 02:00:00,gift_card,placed
1540,342,2023-03-06 03:00:00,gift_card,returned
1541,220,2023-03-06 04:00:00,paypal,delivered
1542,163,2023-03-06 05:00:00,paypal,cancelled
1543,220,2023-03-06 06:00:00,credit_card,returned
1544,270,2023-03-06 07:00:00,paypal,cancelled
1545,400,2023-03-06 08:00:00,debit_card,cancelled
1546,182,2023-03-06 09:00:00,credit_card,delivered
1547,205,2023-03-06 10:00:00,credit_card,delivered
1548,582,2023-03-06 11:00:00,debit_card,placed
1549,556,2023-03-06 12:00:00,gift_card,shipped
1550,228,2023-03-06 13:00:00,gift_card,returned
1551,596,2023-03-06 14:00:00,debit_card,delivered
1552,250,2023-03-06 15:00:00,debit_card,returned
1553,441,2023-03-06 16:00:00,paypal,cancelled
1554,533,2023-03-06 17:00:00,credit_card,shipped
1555,196,2023-03-06 18:00:00,paypal,placed
1556,519,2023-03-06 19:00:00,debit_card,returned
1557,70,2023-03-06 20:00:00,paypal,shipped
1558,399,2023-03-06 21:00:00,debit_card,placed
1559,203,2023-03-06 22:00:00,paypal,returned
1560,148,2023-03-06 23:00:00,paypal,shipped
1561,472,2023-03-07 00:00:00,gift_card,delivered
1562,199,2023-03-07 01:00:00,debit_card,returned
1563,426,2023-03-07 02:00:00,paypal,shipped
1564,492,2023-03-07 03:00:00,credit_card,placed
1565,142,2023-03-07 04:00:00,paypal,shipped
1566,313,2023-03-07 05:00:00,paypal,delivered
1567,165,2023-03-07 06:00:00,credit_card,returned
1568,314,2023-03-07 07:00:00,debit_card,returned
1569,21,2023-03-07 08:00:00,gift_card,returned
1570,82,2023-03-07 09:00:00,gift_card,delivered
1571,581,2023-03-07 10:00:00,gift_card,placed
1572,131,2023-03-07 11:00:00,credit_card,returned
1573,599,2023-03-07 12:00:00,paypal,placed
1574,305,2023-03-07 13:00:00,debit_card,shipped
1575,371,2023-03-07 14:00:00,paypal,placed
1576,384,2023-03-07 15:00:00,gift_card,placed
1577,445,2023-03-07 16:00:00,paypal,returned
1578,425,2023-03-07 17:00:00,credit_card,cancelled
1579,161,2023-03-07 18:00:00,credit_card,cancelled
1580,178,2023-03-07 19:00:00,debit_card,delivered
1581,490,2023-03-07 20:00:00,debit_card,delivered
1582,327,2023-03-07 21:00:00,gift_card,cancelled
1583,598,2023-03-07 22:00:00,debit_card,shipped
1584,289,2023-03-07 23:00:00,paypal,returned
1585,593,2023-03-08 00:00:00,credit_card,returned
1586,573,2023-03-08 01:00:00,credit_card,shipped
1587,573,2023-03-08 02:00:00,credit_card,shipped
1588,354,2023-03-08 03:00:00,debit_card,cancelled
1589,28,2023-03-08 04:00:00,credit_card,delivered
1590,43,2023-03-08 05:00:00,credit_card,shipped
1591,423,2023-03-08 06:00:00,credit_card,delivered
1592,598,2023-03-08 07:00:00,gift_card,placed
1593,177,2023-03-08 08:00:00,gift_card,returned
1594,529,2023-03-08 09:00:00,debit_card,cancelled
1595,494,2023-03-08 10:00:00,credit_card,returned
1596,198,2023-03-08 11:00:00,debit_card,cancelled
1597,577,2023-03-08 12:00:00,credit_card,placed
1598,517,2023-03-08 13:00:00,credit_card,returned
1599,514,2023-03-08 14:00:00,credit_card,placed
1600,22,2023-03-08 15:00:00,debit_card,cancelled
1601,112,2023-03-08 16:00:00,debit_card,shipped
1602,57,2023-03-08 17:00:00,credit_card,returned
1603,66,2023-03-08 18:00:00,paypal,placed
1604,98,2023-03-08 19:00:00,debit_card,returned
1605,144,2023-03-08 20:00:00,gift_card,returned
1606,435,2023-03-08 21:00:00,debit_card,returned
1607,86,2023-03-08 22:00:00,credit_card,delivered
1608,588,2023-03-08 23:00:00,paypal,placed
1609,344,2023-03-09 00:00:00,credit_card,placed
1610,294,2023-03-09 01:00:00,gift_card,returned
1611,571,2023-03-09 02:00:00,debit_card,shipped
1612,243,2023-03-09 03:00:00,debit_card,returned
1613,561,2023-03-09 04:00:00,credit_card,delivered
1614,32,2023-03-09 05:00:00,credit_card,cancelled
1615,391,2023-03-09 06:00:00,gift_card,delivered
1616,277,2023-03-09 07:00:00,paypal,shipped
1617,532,2023-03-09 08:00:00,gift_card,returned
1618,154,2023-03-09 09:00:00,paypal,placed
1619,383,2023-03-09 10:00:00,debit_card,returned
1620,68,2023-03-09 11:00:00,paypal,shipped
1621,214,2023-03-09 12:00:00,paypal,placed
1622,376,2023-03-09 13:00:00,debit_card,delivered
1623,213,2023-03-09 14:00:00,debit_card,cancelled
1624,79,2023-03-09 15:00:00,debit_card,cancelled
1625,381,2023-03-09 16:00:00,gift_card,returned
1626,58,2023-03-09 17:00:00,debit_card,delivered
1627,26,2023-03-09 18:00:00,credit_card,shipped
1628,447,2023-03-09 19:00:00,debit_card,cancelled
1629,66,2023-03-09 20:00:00,debit_card,delivered
1630,254,2023-03-09 21:00:00,debit_card,returned
1631,44,2023-03-09 22:00:00,paypal,placed
1632,97,2023-03-09 23:00:00,gift_card,returned
1633,554,2023-03-10 00:00:00,debit_card,returned
1634,227,2023-03-10 01:00:00,gift_card,delivered
1635,436,2023-03-10 02:00:00,credit_card,cancelled
1636,379,2023-03-10 03:00:00,credit_card,delivered
1637,178,2023-03-10 04:00:00,debit_card,placed
1638,427,2023-03-10 05:00:00,credit_card,delivered
1639,307,2023-03-10 06:00:00,gift_card,shipped
1640,504,2023-03-10 07:00:00,paypal,returned
1641,268,2023-03-10 08:00:00,debit_card,cancelled
1642,586,2023-03-10 09:00:00,credit_card,placed
1643,8,2023-03-10 10:00:00,gift_card,returned
1644,508,2023-03-10 11:00:00,gift_card,delivered
1645,476,2023-03-10 12:00:00,credit_card,shipped
1646,297,2023-03-10 13:00:00,gift_card,delivered
1647,164,2023-03-10 14:00:00,gift_card,returned
1648,485,2023-03-10 15:00:00,debit_card,placed
1649,597,2023-03-10 16:00:00,gift_card,cancelled
1650,72,2023-03-10 17:00:00,credit_card,returned
1651,567,2023-03-10 18:00:00,debit_card,placed
1652,559,2023-03-10 19:00:00,credit_card,returned
1653,238,2023-03-10 20:00:00,paypal,shipped
1654,104,2023-03-10 21:00:00,credit_card,delivered
1655,210,2023-03-10 22:00:00,credit_card,cancelled
1656,554,2023-03-10 23:00:00,debit_card,placed
1657,468,2023-03-11 00:00:00,gift_card,cancelled
1658,454,2023-03-11 01:00:00,credit_card,cancelled
1659,268,2023-03-11 02:00:00,debit_card,cancelled
1660,386,2023-03-11 03:00:00,paypal,placed
1661,387,2023-03-11 04:00:00,debit_card,placed
1662,259,2023-03-11 05:00:00,debit_card,cancelled
1663,283,2023-03-11 06:00:00,gift_card,delivered
1664,40,2023-03-11 07:00:00,credit_card,returned
1665,486,2023-03-11 08:00:00,paypal,cancelled
1666,220,2023-03-11 09:00:00,debit_card,shipped
1667,129,2023-03-11 10:00:00,credit_card,cancelled
1668,520,2023-03-11 11:00:00,credit_card,placed
1669,260,2023-03-11 12:00:00,debit_card,returned
1670,366,2023-03-11 13:00:00,credit_card,shipped
1671,544,2023-03-11 14:00:00,debit_card,returned
1672,524,2023-03-11 15:00:00,debit_card,returned
1673,16,2023-03-11 16:00:00,debit_card,shipped
1674,129,2023-03-11 17:00:00,paypal,cancelled
1675,575,2023-03-11 18:00:00,debit_card,cancelled
1676,109,2023-03-11 19:00:00,gift_card,cancelled
1677,533,2023-03-11 20:00:00,credit_card,delivered
1678,269,2023-03-11 21:00:00,paypal,cancelled
1679,162,2023-03-11 22:00:00,credit_card,shipped
1680,260,2023-03-11 23:00:00,paypal,delivered
1681,102,2023-03-12 00:00:00,gift_card,cancelled
1682,506,2023-03-12 01:00:00,paypal,delivered
1683,571,2023-03-12 02:00:00,paypal,shipped
1684,247,2023-03-12 03:00:00,paypal,cancelled
1685,537,2023-03-12 04:00:00,credit_card,placed
1686,131,2023-03-12 05:00:00,debit_card,shipped
1687,353,2023-03-12 06:00:00,credit_card,returned
1688,196,2023-03-12 07:00:00,debit_card,returned
1689,382,2023-03-12 08:00:00,credit_card,shipped
1690,227,2023-03-12 09:00:00,gift_card,returned
1691,476,2023-03-12 10:00:00,gift_card,shipped
1692,477,2023-03-12 11:00:00,paypal,placed
1693,265,2023-03-12 12:00:00,gift_card,shipped
1694,372,2023-03-12 13:00:00,paypal,cancelled
1695,486,2023-03-12 14:00:00,debit_card,cancelled
1696,434,2023-03-12 15:00:00,gift_card,delivered
1697,211,2023-03-12 16:00:00,debit_card,returned
1698,572,2023-03-12 17:00:00,credit_card,returned
1699,377,2023-03-12 18:00:00,debit_card,shipped
1700,395,2023-03-12 19:00:00,credit_card,returned
1701,450,2023-03-12 20:00:00,debit_card,cancelled
1702,364,2023-03-12 21:00:00,debit_card,placed
1703,457,2023-03-12 22:00:00,gift_card,shipped
1704,226,2023-03-12 23:00:00,debit_card,returned
1705,131,2023-03-13 00:00:00,gift_card,cancelled
1706,588,2023-03-13 01:00:00,gift_card,delivered
1707,476,2023-03-13 02:00:00,paypal,returned
1708,277,2023-03-13 03:00:00,paypal,placed
1709,156,2023-03-13 04:00:00,credit_card,placed
1710,218,2023-03-13 05:00:00,debit_card,returned
1711,190,2023-03-13 06:00:00,credit_card,returned
1712,417,2023-03-13 07:00:00,debit_card,cancelled
1713,546,2023-03-13 08:00:00,paypal,returned
1714,41,2023-03-13 09:00:00,paypal,delivered
1715,307,2023-03-13 10:00:00,debit_card,cancelled
1716,338,2023-03-13 11:00:00,debit_card,shipped
1717,314,2023-03-13 12:00:00,paypal,delivered
1718,75,2023-03-13 13:00:00,paypal,cancelled
1719,279,2023-03-13 14:00:00,credit_card,cancelled
1720,176,2023-03-13 15:00:00,paypal,placed
1721,273,2023-03-13 16:00:00,debit_card,cancelled
1722,289,2023-03-13 17:00:00,credit_card,delivered
1723,272,2023-03-13 18:00:00,debit_card,returned
1724,66,2023-03-13 19:00:00,gift_card,delivered
1725,483,2023-03-13 20:00:00,credit_card,shipped
1726,248,2023-03-13 21:00:00,debit_card,cancelled
1727,156,2023-03-13 22:00:00,paypal,cancelled
1728,47,2023-03-13 23:00:00,gift_card,cancelled
1729,454,2023-03-14 00:00:00,debit_card,cancelled
1730,201,2023-03-14 01:00:00,credit_card,placed
1731,124,2023-03-14 02:00:00,debit_card,placed
1732,1,2023-03-14 03:00:00,gift_card,returned
1733,191,2023-03-14 04:00:00,credit_card,cancelled
1734,579,2023-03-14 05:00:00,gift_card,shipped
1735,516,2023-03-14 06:00:00,debit_card,returned
1736,442,2023-03-14 07:00:00,paypal,cancelled
1737,143,2023-03-14 08:00:00,paypal,placed
1738,191,2023-03-14 09:00:00,debit_card,shipped
1739,533,2023-03-14 10:00:00,debit_card,returned
1740,227,2023-03-14 11:00:00,debit_card,shipped
1741,313,2023-03-14 12:00:00,credit_card,cancelled
1742,302,2023-03-14 13:00:00,gift_card,delivered
1743,460,2023-03-14 14:00:00,gift_card,shipped
1744,401,2023-03-14 15:00:00,gift_card,shipped
1745,551,2023-03-14 16:00:00,debit_card,placed
1746,393,2023-03-14 17:00:00,gift_card,cancelled
1747,207,2023-03-14 18:00:00,debit_card,shipped
1748,210,2023-03-14 19:00:00,credit_card,cancelled
1749,115,2023-03-14 20:00:00,paypal,placed
1750,251,2023-03-14 21:00:00,debit_card,cancelled
1751,219,2023-03-14 22:00:00,debit_card,placed
1752,407,2023-03-14 23:00:00,paypal,placed
1753,443,2023-03-15 00:00:00,paypal,returned
1754,354,2023-03-15 01:00:00,credit_card,cancelled
1755,558,2023-03-15 02:00:00,gift_card,delivered
1756,550,2023-03-15 03:00:00,debit_card,returned
1757,142,2023-03-15 04:00:00,gift_card,placed
1758,501,2023-03-15 05:00:00,debit_card,delivered
1759,547,2023-03-15 06:00:00,credit_card,shipped
1760,542,2023-03-15 07:00:00,paypal,shipped
1761,507,2023-03-15 08:00:00,credit_card,returned
1762,596,2023-03-15 09:00:00,paypal,delivered
1763,281,2023-03-15 10:00:00,gift_card,cancelled
1764,424,2023-03-15 11:00:00,gift_card,delivered
1765,270,2023-03-15 12:00:00,credit_card,returned
1766,154,2023-03-15 13:00:00,paypal,cancelled
1767,83,2023-03-15 14:00:00,credit_card,cancelled
1768,426,2023-03-15 15:00:00,paypal,shipped
1769,275,2023-03-15 16:00:00,paypal,delivered
1770,284,2023-03-15 17:00:00,gift_card,cancelled
1771,173,2023-03-15 18:00:00,gift_card,returned
1772,327,2023-03-15 19:00:00,paypal,shipped
1773,63,2023-03-15 20:00:00,paypal,cancelled
1774,73,2023-03-15 21:00:00,paypal,delivered
1775,375,2023-03-15 22:00:00,gift_card,shipped
1776,508,2023-03-15 23:00:00,gift_card,delivered
1777,398,2023-03-16 00:00:00,debit_card,delivered
1778,120,2023-03-16 01:00:00,paypal,delivered
1779,437,2023-03-16 02:00:00,debit_card,shipped
1780,465,2023-03-16 03:00:00,paypal,cancelled
1781,286,2023-03-16 04:00:00,gift_card,placed
1782,265,2023-03-16 05:00:00,debit_card,cancelled
1783,320,2023-03-16 06:00:00,debit_card,shipped
1784,376,2023-03-16 07:00:00,credit_card,placed
1785,89,2023-03-16 08:00:00,paypal,placed
1786,203,2023-03-16 09:00:00,gift_card,placed
1787,334,2023-03-16 10:00:00,credit_card,returned
1788,222,2023-03-16 11:00:00,credit_card,shipped
1789,41,2023-03-16 12:00:00,paypal,returned
1790,68,2023-03-16 13:00:00,credit_card,placed
1791,514,2023-03-16 14:00:00,paypal,returned
1792,598,2023-03-16 15:00:00,credit_card,returned
1793,127,2023-03-16 16:00:00,paypal,shipped
1794,255,2023-03-16 17:00:00,gift_card,delivered
1795,16,2023-03-16 18:00:00,paypal,returned
1796,477,2023-03-16 19:00:00,paypal,returned
1797,62,2023-03-16 20:00:00,debit_card,placed
1798,432,2023-03-16 21:00:00,gift_card,placed
1799,268,2023-03-16 22:00:00,gift_card,placed
1800,35,2023-03-16 23:00:00,gift_card,cancelled
1801,576,2023-03-17 00:00:00,credit_card,returned
1802,494,2023-03-17 01:00:00,debit_card,placed
1803,562,2023-03-17 02:00:00,gift_card,shipped
1804,469,2023-03-17 03:00:00,credit_card,cancelled
1805,325,2023-03-17 04:00:00,credit_card,delivered
1806,304,2023-03-17 05:00:00,credit_card,returned
1807,276,2023-03-17 06:00:00,debit_card,returned
1808,201,2023-03-17 07:00:00,credit_card,shipped
1809,445,2023-03-17 08:00:00,debit_card,delivered
1810,324,2023-03-17 09:00:00,paypal,delivered
1811,35,2023-03-17 10:00:00,credit_card,cancelled
1812,482,2023-03-17 11:00:00,gift_card,returned
1813,480,2023-03-17 12:00:00,credit_card,placed
1814,65,2023-03-17 13:00:00,paypal,shipped
1815,8,2023-03-17 14:00:00,paypal,shipped
1816,301,2023-03-17 15:00:00,credit_card,shipped
1817,343,2023-03-17 16:00:00,paypal,shipped
1818,431,2023-03-17 17:00:00,debit_card,placed
1819,424,2023-03-17 18:00:00,debit_card,placed
1820,332,2023-03-17 19:00:00,credit_card,cancelled
1821,438,2023-03-17 20:00:00,debit_card,returned
1822,588,2023-03-17 21:00:00,debit_card,placed
1823,174,2023-03-17 22:00:00,gift_card,cancelled
1824,559,2023-03-17 23:00:00,credit_card,delivered
1825,527,2023-03-18 00:00:00,paypal,returned
1826,26,2023-03-18 01:00:00,credit_card,placed
1827,406,2023-03-18 02:00:00,debit_card,delivered
1828,232,2023-03-18 03:00:00,gift_card,cancelled
1829,533,2023-03-18 04:00:00,credit_card,placed
1830,550,2023-03-18 05:00:00,credit_card,placed
1831,505,2023-03-18 06:00:00,debit_card,delivered
1832,179,2023-03-18 07:00:00,debit_card,placed
1833,132,2023-03-18 08:00:00,credit_card,shipped
1834,455,2023-03-18 09:00:00,debit_card,placed
1835,348,2023-03-18 10:00:00,debit_card,returned
1836,540,2023-03-18 11:00:00,debit_card,delivered
1837,406,2023-03-18 12:00:00,debit_card,returned
1838,76,2023-03-18 13:00:00,debit_card,cancelled
1839,579,2023-03-18 14:00:00,gift_card,returned
1840,492,2023-03-18 15:00:00,debit_card,shipped
1841,194,2023-03-18 16:00:00,paypal,shipped
1842,162,2023-03-18 17:00:00,credit_card,returned
1843,347,2023-03-18 18:00:00,gift_card,cancelled
1844,361,2023-03-18 19:00:00,gift_card,placed
1845,584,2023-03-18 20:00:00,debit_card,shipped
1846,87,2023-03-18 21:00:00,credit_card,returned
1847,262,2023-03-18 22:00:00,paypal,returned
1848,214,2023-03-18 23:00:00,debit_card,returned
1849,573,2023-03-19 00:00:00,credit_card,placed
1850,262,2023-03-19 01:00:00,debit_card,delivered
1851,283,2023-03-19 02:00:00,debit_card,cancelled
1852,467,2023-03-19 03:00:00,debit_card,delivered
