order_item_id,order_id,product_id,quantity,price,discount_amount
3167,4838,129,5,159.59,29.7
3168,2973,156,4,96.69,3.85
3169,3949,59,1,87.85,14.26
3170,2046,118,3,148.45,12.96
3171,3937,181,4,144.08,24.3
3172,2949,138,4,104.34,4.86
3173,1628,199,5,73.19,6.65
3174,1489,103,5,129.5,5.27
3175,4146,131,3,70.44,5.0
3176,4199,135,5,30.15,7.73
3177,4464,9,4,200.79,15.85
3178,936,99,3,177.07,21.21
3179,3564,197,3,25.67,11.41
3180,3630,141,2,44.84,13.39
3181,1715,168,4,29.54,23.77
3182,1803,114,4,198.72,15.76
3183,1421,62,5,194.35,17.69
3184,3592,62,4,104.97,15.54
3185,3521,10,5,206.24,23.69
3186,3312,87,4,243.62,5.5
3187,2306,11,2,242.76,29.44
3188,1996,62,4,245.31,26.38
3189,1968,77,2,212.36,12.01
3190,3715,104,4,58.16,12.45
3191,4036,56,4,19.07,25.47
3192,4486,110,1,203.86,13.37
3193,4869,49,4,80.59,15.24
3194,3459,16,2,87.75,22.38
3195,394,73,3,22.88,11.64
3196,4779,116,2,180.1,13.62
3197,3731,93,4,110.54,1.11
3198,4366,137,5,55.05,4.0
3199,4245,33,1,164.85,13.76
3200,4907,88,5,245.07,1.37
3201,28,163,1,127.11,9.21
3202,3492,39,1,153.56,13.12
3203,4262,114,5,44.9,3.05
3204,1174,77,4,44.43,1.96
3205,339,87,2,117.27,0.49
3206,1069,153,5,211.97,14.56
3207,842,114,3,227.74,4.41
3208,4285,56,1,162.23,20.66
3209,4747,176,2,93.33,14.79
3210,294,138,3,188.76,0.57
3211,1858,41,2,76.53,1.77
3212,1323,104,4,58.79,27.53
3213,1648,99,3,199.88,3.73
3214,4899,59,5,189.07,22.72
3215,3621,156,2,221.12,7.39
3216,4527,122,5,146.24,9.65
3217,3095,120,5,224.7,0.74
3218,3492,41,2,11.49,16.68
3219,3496,66,2,67.16,14.01
3220,4583,179,1,202.09,22.35
3221,3802,62,1,108.8,27.17
3222,89,158,3,63.65,16.43
3223,4367,40,3,200.05,28.57
3224,1957,40,3,206.46,4.44
3225,900,197,1,116.78,10.34
3226,3478,102,5,119.32,24.9
3227,1745,190,4,196.33,16.6
3228,4374,15,4,193.98,16.41
3229,2254,124,2,217.31,13.81
3230,3662,131,1,163.16,0.56
3231,2961,24,2,50.54,2.41
3232,1634,169,4,139.68,2.69
3233,862,191,2,98.68,5.68
3234,4702,48,1,11.62,2.83
3235,1014,189,1,53.14,3.2
3236,3300,48,1,55.37,19.11
3237,1507,47,4,25.17,3.55
3238,3206,184,1,116.06,13.95
3239,4804,105,3,129.47,1.89
3240,978,113,3,88.3,8.08
3241,3462,8,1,106.03,27.73
3242,1818,18,3,139.63,0.93
3243,3685,108,1,34.52,26.31
3244,4059,84,4,142.76,22.79
3245,2635,151,3,178.93,27.63
3246,4902,197,4,219.32,23.61
3247,4816,65,3,78.89,24.79
3248,3667,109,5,188.12,3.23
3249,949,46,5,153.48,25.07
3250,474,66,4,128.19,14.31
3251,568,80,3,230.29,10.55
3252,3433,197,5,156.9,4.62
3253,4024,150,1,94.69,0.02
3254,2259,193,2,179.67,19.28
3255,3145,140,5,240.17,21.78
3256,4311,147,5,229.95,11.64
3257,4996,150,1,245.17,4.93
3258,1983,183,5,28.3,4.34
3259,1097,106,5,113.64,5.05
3260,3571,126,5,111.01,1.69
3261,3391,190,3,99.03,10.79
3262,2673,179,5,48.73,18.48
3263,3647,176,2,208.89,13.41
3264,2420,145,3,169.9,3.76
3265,4280,13,3,153.47,24.48
3266,3349,28,4,114.48,8.61
3267,674,123,5,100.19,18.08
3268,2803,67,2,197.68,7.37
3269,2370,5,2,134.07,17.85
3270,4531,100,4,153.87,3.89
3271,1067,188,2,29.5,19.66
3272,688,143,3,120.51,17.19
3273,4984,81,1,36.93,15.58
3274,69,44,3,18.19,6.51
3275,2104,119,1,173.88,15.87
3276,420,46,2,72.33,26.91
3277,3999,157,5,241.44,3.76
3278,2598,68,1,153.35,21.11
3279,4339,128,3,163.06,3.41
3280,2125,49,3,53.22,10.14
3281,3893,171,3,36.58,20.51
3282,440,102,3,133.73,16.81
3283,1287,196,4,231.76,20.35
3284,1209,77,2,18.66,28.9
3285,1079,20,5,129.5,29.09
3286,2564,111,4,53.68,27.45
3287,3624,146,2,196.59,14.84
3288,1254,192,1,172.08,10.23
3289,3358,177,4,28.82,8.39
3290,3210,115,4,156.0,17.27
3291,3550,170,4,245.98,13.61
3292,615,12,4,134.39,29.84
3293,3079,79,1,74.93,16.07
3294,2724,119,3,42.27,9.87
3295,3491,36,4,247.46,19.08
3296,3544,8,2,143.13,1.31
3297,4516,28,3,96.8,3.32
3298,1901,116,1,57.51,19.91
3299,4372,86,5,237.8,3.7
3300,1713,188,1,158.62,22.66
3301,2330,49,5,19.13,1.86
3302,3620,166,2,19.56,17.82
3303,1195,80,5,235.16,20.35
3304,4907,186,4,178.97,23.39
3305,1379,5,3,30.34,26.57
3306,1313,46,3,157.82,9.37
3307,2916,98,4,107.76,21.57
3308,750,102,3,198.23,2.42
3309,301,2,1,72.06,24.89
3310,4696,25,4,98.8,26.71
3311,3983,1,4,46.01,22.46
3312,4625,197,3,66.86,8.44
3313,3838,168,5,51.34,1.87
3314,278,68,2,10.95,12.65
3315,4759,69,5,16.31,8.12
3316,2559,197,1,209.73,15.91
3317,3918,16,4,201.93,11.82
3318,2162,182,4,39.48,4.08
3319,4676,191,1,168.63,25.1
3320,1390,18,2,187.68,25.94
3321,691,107,4,17.56,24.39
3322,4733,17,5,26.69,6.31
3323,3469,125,1,142.94,12.85
3324,1849,82,4,96.67,5.14
3325,4919,4,5,176.35,19.96
3326,4971,115,1,141.63,24.15
3327,3817,95,1,12.6,17.45
3328,940,95,1,172.5,16.38
3329,3183,137,2,54.96,21.45
3330,3310,31,1,81.59,3.41
3331,2051,133,3,185.42,7.43
3332,1747,16,3,193.96,9.41
3333,2452,42,1,89.72,15.98
3334,25,169,4,26.86,29.28
3335,2557,30,3,193.57,25.89
3336,61,26,5,218.2,7.41
3337,123,177,5,241.26,6.99
3338,2103,31,4,82.87,13.07
3339,1187,50,5,35.34,29.24
3340,1731,143,4,234.73,4.57
3341,4642,52,5,102.94,28.71
3342,4090,166,1,27.92,5.71
3343,2473,38,5,127.2,26.59
3344,2966,188,1,51.68,24.91
3345,2278,20,5,92.04,26.47
3346,4088,99,5,83.49,26.75
3347,2965,44,5,246.89,6.54
3348,1311,111,1,161.68,23.36
3349,155,89,5,125.49,20.46
3350,2213,63,5,130.87,26.37
3351,3254,118,2,153.0,14.71
3352,1263,178,1,218.82,12.4
3353,1363,150,3,40.77,21.79
3354,938,72,4,151.91,8.1
3355,512,54,2,83.93,24.6
3356,187,137,5,144.99,8.58
3357,1846,143,3,131.84,1.3
3358,1703,48,3,12.33,16.54
3359,391,148,5,147.7,25.08
3360,655,163,5,178.76,20.71
3361,4272,101,2,65.27,29.68
3362,2822,195,1,31.18,4.22
3363,764,60,2,56.85,10.34
3364,3401,98,1,160.92,11.4
3365,4807,162,3,119.85,1.74
3366,3268,100,4,217.0,1.29
3367,1086,99,5,74.82,0.88
3368,1930,73,2,94.45,12.27
3369,4377,119,3,134.37,25.34
3370,1964,182,2,117.7,21.29
3371,1786,128,1,139.2,13.4
3372,2275,140,5,81.46,7.92
3373,2687,88,1,45.83,0.47
3374,2969,105,1,201.81,5.26
3375,4573,19,1,14.63,11.62
3376,716,80,3,95.58,11.11
3377,243,26,5,26.41,7.78
3378,3916,151,4,185.4,29.91
3379,1524,121,2,94.55,13.42
3380,838,33,1,12.36,8.03
3381,3324,106,5,23.59,12.21
3382,2954,185,2,53.66,8.38
3383,1346,30,5,197.79,10.56
3384,2424,151,2,200.8,3.78
3385,2029,126,5,249.17,0.03
3386,1433,36,4,64.03,14.75
3387,240,125,5,19.81,14.67
3388,139,124,5,74.37,4.71
3389,3194,171,1,48.81,24.98
3390,420,194,1,179.05,5.75
3391,304,181,1,242.46,23.11
3392,2163,118,5,71.89,5.71
3393,2027,123,4,85.52,8.44
3394,4103,188,2,91.02,8.1
3395,2227,37,1,214.95,6.89
3396,1169,61,3,146.61,28.58
3397,416,96,5,243.62,7.9
3398,2714,120,4,158.65,14.55
3399,150,181,4,177.94,22.06
3400,2445,12,1,26.85,9.57
3401,839,122,1,238.16,0.35
3402,1697,35,3,158.87,22.85
3403,4340,67,3,132.44,8.52
3404,1911,38,1,99.91,26.2
3405,1422,24,2,23.88,14.73
3406,4975,81,1,37.67,18.73
3407,3002,168,1,7.87,28.53
3408,1321,193,4,249.68,26.1
3409,4036,185,1,197.64,23.78
3410,1524,72,1,200.38,15.92
3411,3879,79,1,183.87,5.08
3412,553,114,2,123.61,25.23
3413,3757,45,4,26.61,2.82
3414,3672,200,5,22.71,26.62
3415,482,125,5,229.51,22.99
3416,600,96,5,5.08,24.1
3417,1165,13,5,176.28,11.32
3418,4679,110,4,159.0,2.55
3419,4233,6,1,127.8,21.81
3420,1004,97,5,243.86,29.34
3421,1983,71,1,53.54,25.75
3422,1635,47,5,197.4,25.24
3423,2998,93,2,170.34,18.97
3424,687,101,1,243.74,3.49
3425,3415,44,4,233.85,25.9
3426,1760,32,2,36.5,6.66
3427,4938,3,2,80.39,7.93
3428,2481,182,4,213.45,22.68
3429,1338,84,2,61.02,21.51
3430,115,166,1,97.74,2.18
3431,3958,4,3,158.36,7.56
3432,569,145,3,142.91,24.53
3433,1554,165,5,161.95,28.49
3434,2690,88,5,179.8,7.99
3435,4591,106,1,183.55,22.82
3436,3341,105,4,185.7,15.17
3437,2989,36,1,247.96,11.4
3438,3152,58,5,92.36,26.94
3439,3528,169,2,15.83,16.45
3440,3016,8,1,90.47,20.75
3441,822,195,1,228.34,17.77
3442,3575,158,4,25.43,19.31
3443,3788,86,5,163.5,15.52
3444,1609,180,1,108.67,16.0
3445,560,97,2,230.79,25.57
3446,4064,153,2,232.5,9.08
3447,4436,180,3,197.38,22.09
3448,612,59,5,29.14,8.06
3449,2164,30,2,11.06,2.12
3450,1882,101,4,38.46,27.1
3451,4170,67,5,83.85,12.32
3452,3864,132,2,64.15,20.5
3453,3709,93,1,95.59,22.74
3454,1710,185,5,40.05,23.91
3455,1762,63,2,189.36,6.79
3456,1693,32,1,212.1,19.67
3457,1246,87,3,124.55,22.81
3458,126,51,5,239.35,3.59
3459,4753,63,5,34.48,4.24
3460,1200,80,2,30.92,10.92
3461,2712,87,3,54.1,9.05
3462,3447,110,4,245.57,23.92
3463,991,101,2,107.04,19.28
3464,3066,129,2,231.41,14.94
3465,4955,19,4,54.49,3.19
3466,1522,101,4,212.3,3.38
3467,4729,163,4,80.95,15.51
3468,2499,191,4,184.93,26.49
3469,2566,94,4,243.74,23.25
3470,4791,81,1,233.59,26.45
3471,2598,103,1,208.68,16.95
3472,116,113,4,17.3,6.64
3473,1032,154,3,153.9,0.95
3474,1242,13,3,209.68,28.21
3475,1743,118,4,102.84,14.26
3476,3639,86,1,184.14,25.77
3477,4400,23,3,38.84,21.99
3478,4091,107,1,48.31,24.97
3479,1976,163,2,162.71,6.32
3480,4184,12,1,112.09,20.38
3481,4404,137,4,58.47,21.68
3482,4898,78,5,74.3,16.58
3483,164,67,4,156.64,25.06
3484,3311,108,2,182.72,29.65
3485,3389,44,1,55.87,0.32
3486,996,189,3,239.02,13.65
3487,1878,149,4,7.0,22.62
3488,1824,7,3,176.52,21.77
3489,4907,128,1,76.3,14.04
3490,2296,97,2,122.24,25.26
3491,3265,11,4,144.61,20.25
3492,1349,173,3,142.57,16.45
3493,1804,160,4,195.19,8.19
3494,2252,106,4,206.84,11.02
3495,2901,83,3,22.97,29.67
3496,1594,36,2,177.24,27.18
3497,433,118,4,102.77,20.87
3498,3818,165,2,205.55,25.77
3499,4918,41,2,154.18,4.08
3500,1071,92,1,7.51,8.03
3501,4601,49,3,168.28,26.55
3502,115,143,1,231.8,14.13
3503,1440,141,5,25.36,17.73
3504,1791,53,1,126.09,26.51
3505,995,107,4,158.33,12.12
3506,4319,33,4,52.99,14.45
3507,4732,200,4,164.42,3.37
3508,4768,119,5,17.2,29.74
3509,958,32,2,226.89,29.2
3510,96,118,4,191.85,8.9
3511,2155,176,1,235.55,25.57
3512,632,196,2,107.51,22.11
3513,3685,185,1,13.38,4.4
3514,1702,62,1,88.68,0.72
3515,698,82,4,131.36,0.42
3516,32,130,1,234.29,1.97
3517,4875,77,5,221.35,18.82
3518,549,16,2,150.55,14.77
3519,2249,123,4,183.79,29.9
3520,1894,8,4,238.71,8.6
3521,2835,147,1,213.39,21.77
3522,1704,160,1,166.41,11.61
3523,1157,67,3,137.31,2.95
3524,344,115,3,121.63,26.31
3525,4073,113,4,190.37,12.0
3526,3463,32,4,203.15,27.51
3527,2249,105,1,58.32,28.11
3528,945,25,5,121.14,24.6
3529,3881,53,5,193.93,0.83
3530,2051,81,1,170.55,28.98
3531,3286,25,3,149.94,3.72
3532,2856,33,3,84.31,27.94
3533,1331,31,5,154.26,18.2
3534,2004,36,4,154.98,11.32
3535,3616,87,1,110.95,21.64
3536,1788,123,4,240.27,15.21
3537,2247,177,3,165.01,23.83
3538,3673,44,5,213.42,15.41
3539,2156,48,4,36.59,11.07
3540,3480,158,3,190.41,10.83
3541,3021,13,3,152.46,10.62
3542,52,171,3,80.53,14.19
3543,2160,144,4,38.41,3.3
3544,4391,91,2,98.01,19.85
3545,3652,154,5,113.14,10.24
3546,3916,175,3,39.49,16.85
3547,2113,165,4,169.18,15.8
3548,2622,131,1,80.24,25.71
3549,4561,154,5,202.48,25.85
3550,4730,143,1,163.85,29.68
3551,1355,66,1,81.07,7.25
3552,3755,28,4,93.2,1.03
3553,210,125,2,235.83,12.75
3554,238,166,4,237.29,26.9
3555,336,172,4,107.5,18.01
3556,3839,181,5,171.4,11.21
3557,1577,80,4,245.09,23.16
3558,500,132,5,248.54,21.37
3559,1565,72,3,22.67,21.41
3560,791,44,5,140.61,15.44
3561,3541,119,4,183.02,15.91
3562,3123,46,3,50.78,16.67
3563,1136,84,3,206.37,16.58
3564,3945,26,2,119.77,6.19
3565,2349,96,4,126.95,7.37
3566,4325,13,1,72.21,11.22
3567,150,125,4,78.54,25.66
3568,3207,69,1,25.62,13.87
3569,3529,172,2,233.22,27.79
3570,1625,181,4,98.56,23.8
3571,2575,51,2,44.75,25.85
3572,4429,13,1,39.88,4.02
3573,4270,169,5,104.81,4.46
3574,3285,139,4,159.89,7.1
3575,2109,165,3,195.56,19.88
3576,3948,60,3,231.53,14.29
3577,4915,32,2,160.75,5.09
3578,2264,173,5,108.06,22.37
3579,1613,18,3,108.38,15.52
3580,3816,93,3,145.72,21.93
3581,4720,148,4,136.82,27.28
3582,578,44,3,162.0,27.44
3583,423,164,1,128.34,9.03
3584,2764,197,2,19.45,4.76
3585,1230,37,3,127.68,13.01
3586,3177,161,4,10.52,2.52
3587,754,127,1,49.25,1.32
3588,4843,19,3,99.92,29.34
3589,688,179,2,140.07,29.15
3590,723,32,2,50.28,10.55
3591,747,106,2,72.69,24.62
3592,4338,22,3,96.68,6.7
3593,2713,122,1,53.32,12.52
3594,708,129,5,249.7,21.79
3595,435,54,2,202.15,16.52
3596,4877,148,1,203.68,24.63
3597,484,58,4,144.37,29.4
3598,3519,163,4,240.52,0.27
3599,1534,70,1,184.39,27.74
3600,170,198,4,86.07,12.4
3601,1021,189,4,154.58,12.24
3602,4965,63,2,138.21,0.02
3603,848,189,3,147.17,25.03
3604,696,185,3,205.34,22.77
3605,3347,3,3,129.84,26.82
3606,4014,99,3,183.52,5.02
3607,32,45,1,66.4,6.45
3608,177,143,2,233.36,9.11
3609,2965,17,1,26.16,15.91
3610,2113,143,4,248.43,10.35
3611,3887,5,2,160.0,8.99
3612,1503,174,5,120.14,5.48
3613,2316,11,3,81.14,4.78
3614,2645,192,4,104.26,14.19
3615,66,92,3,196.69,13.38
3616,4229,142,3,39.16,23.55
3617,1929,39,3,66.91,24.71
3618,585,195,5,35.31,21.02
3619,1749,183,4,109.53,24.94
3620,2205,42,3,99.87,3.27
3621,3631,94,3,163.95,13.73
3622,1893,5,2,248.95,8.59
3623,2430,52,3,223.63,7.55
3624,3094,150,2,220.69,21.38
3625,974,44,4,163.2,24.94
3626,4025,115,4,71.3,3.44
3627,2643,187,4,99.1,3.72
3628,1443,153,2,66.28,19.18
3629,4330,127,5,38.1,4.33
3630,1478,116,5,111.83,23.05
3631,771,149,3,224.9,24.86
3632,306,192,4,187.24,15.69
3633,2,68,1,246.29,27.25
3634,271,47,3,52.73,0.61
3635,4517,127,5,127.63,6.79
3636,3215,35,5,199.3,23.19
3637,864,7,4,117.81,28.72
3638,2740,184,2,91.99,28.82
3639,2915,116,3,204.89,0.01
3640,107,52,2,110.43,18.96
3641,3169,110,5,228.68,0.82
3642,4645,46,4,70.76,21.01
3643,2600,137,5,224.63,23.04
3644,2236,186,4,73.22,25.73
3645,2800,23,1,75.94,15.88
3646,1512,131,2,108.04,25.5
3647,19,127,3,131.37,27.72
3648,859,189,4,107.47,16.0
3649,1417,9,1,216.23,15.72
3650,3033,53,1,199.91,15.18
3651,4506,196,2,80.92,15.14
3652,1427,177,4,130.32,23.24
3653,2532,198,3,110.6,2.02
3654,4720,48,3,18.74,13.57
3655,4752,123,3,188.3,15.72
3656,4864,82,5,49.51,6.43
3657,4039,109,5,233.86,16.24
3658,4114,7,4,102.46,13.67
3659,2232,99,3,157.45,22.13
3660,2453,31,1,205.48,10.6
3661,2847,102,3,49.17,28.49
3662,3203,56,4,137.58,12.41
3663,1817,99,3,63.17,18.93
3664,1781,189,2,129.87,6.65
3665,4104,5,3,146.96,20.66
3666,705,30,1,46.44,15.42
3667,1342,22,4,147.3,10.27
3668,3463,145,4,116.45,10.44
3669,3591,138,1,132.89,11.26
3670,1160,199,4,226.72,13.12
3671,4627,196,3,123.53,7.43
3672,3723,170,4,121.66,8.32
3673,3439,27,3,120.25,28.75
3674,3561,127,4,157.66,9.04
3675,3083,135,3,95.04,18.81
3676,1716,23,3,201.33,10.36
3677,2244,75,1,75.08,24.33
3678,1761,117,1,78.39,20.88
3679,4008,136,5,149.24,9.85
3680,1797,8,1,68.67,21.5
3681,2676,101,3,27.04,22.7
3682,3237,5,3,55.37,4.15
3683,44,199,4,228.85,17.34
3684,489,86,4,7.62,24.23
3685,4277,130,5,37.7,1.51
3686,3149,179,3,190.72,15.24
3687,4724,194,5,245.07,25.2
3688,957,12,3,173.61,28.58
3689,2115,47,1,230.97,19.68
3690,1116,183,4,214.53,9.83
3691,1782,26,5,122.59,18.15
3692,2827,102,2,86.71,0.82
3693,651,120,3,159.9,13.68
3694,1877,173,1,135.72,21.82
3695,341,190,2,11.33,1.09
3696,2951,70,1,239.54,18.1
3697,3376,2,1,144.71,17.65
3698,2446,26,3,219.25,5.69
3699,2751,14,1,184.98,17.08
3700,2145,82,5,88.5,12.28
3701,1355,102,2,225.78,14.36
3702,3277,185,1,198.65,9.76
3703,449,32,1,110.3,24.31
3704,4173,62,4,210.92,10.97
3705,4992,115,4,71.53,23.72
3706,4645,30,5,169.32,2.3
3707,798,141,4,33.07,8.36
3708,3497,168,1,217.11,12.08
3709,4911,31,1,183.71,12.14
3710,2183,37,2,42.38,13.24
3711,3327,173,4,10.23,19.57
3712,646,102,3,100.52,17.22
3713,720,128,4,170.44,15.63
3714,1523,86,1,74.37,25.13
3715,1070,59,2,243.45,5.89
3716,4744,28,4,234.0,25.81
3717,4888,122,2,151.5,24.34
3718,4675,61,4,82.32,5.87
3719,3076,147,5,224.59,18.72
3720,3808,171,1,201.85,6.7
3721,3362,187,1,26.11,28.28
3722,2157,16,3,121.7,14.79
3723,4556,69,1,245.4,6.11
3724,2314,44,3,116.21,19.08
3725,3506,113,1,233.56,21.22
3726,4140,194,4,244.44,18.15
3727,633,138,4,99.9,7.25
3728,2200,175,5,241.32,22.06
3729,3064,19,4,38.8,27.89
3730,2911,84,2,44.23,28.56
3731,623,93,4,72.75,20.38
3732,361,179,3,119.55,25.21
3733,2368,141,5,49.35,29.36
3734,210,191,2,88.34,1.3
3735,3468,144,2,30.4,14.31
3736,931,181,1,110.35,8.74
3737,4585,163,3,207.73,14.24
3738,3944,100,4,150.79,27.51
3739,4697,187,4,203.49,29.5
3740,4870,39,1,38.25,27.15
3741,878,67,4,102.86,5.91
3742,4796,73,2,14.63,24.09
3743,2500,189,4,95.64,24.53
3744,2524,50,4,155.55,17.38
3745,4352,53,2,144.37,21.45
3746,392,46,3,19.78,27.16
3747,3903,52,3,20.2,29.82
3748,2322,124,2,79.74,1.2
3749,4941,157,2,193.99,7.71
3750,3982,5,5,10.04,28.04
3751,139,195,5,155.9,9.87
3752,103,74,4,50.01,3.19
3753,484,95,4,236.36,9.4
3754,4320,75,5,110.4,15.55
3755,4074,168,4,16.73,11.58
3756,1849,200,3,179.84,23.65
3757,1885,116,3,123.73,18.33
3758,3206,130,1,220.9,13.05
3759,2162,68,5,164.7,29.92
3760,1465,190,3,174.67,26.58
3761,644,80,1,192.98,25.87
3762,3437,186,2,107.99,17.02
3763,4554,105,3,199.17,23.4
3764,611,69,1,17.4,10.08
3765,4303,186,4,192.55,9.9
3766,1544,163,1,160.9,26.76
3767,3540,142,3,143.83,17.91
3768,1467,143,4,82.95,10.31
3769,917,134,4,32.96,25.36
3770,1182,16,1,163.56,13.28
3771,2147,87,1,120.56,12.0
3772,2273,124,3,58.37,0.79
3773,852,174,4,15.62,20.37
3774,4537,191,5,137.0,15.98
3775,720,140,1,35.94,9.35
3776,4681,41,5,232.71,4.18
3777,2015,119,5,41.9,5.47
3778,3473,19,4,12.85,6.75
3779,3643,76,3,69.2,25.96
3780,3871,109,5,47.86,14.42
3781,64,119,3,198.85,20.86
3782,4864,113,1,75.89,13.84
3783,560,2,4,65.08,14.21
3784,1734,20,2,248.73,24.66
3785,670,119,4,41.77,23.13
3786,3895,95,2,25.82,6.96
3787,1543,137,1,79.88,18.77
3788,1272,21,3,104.25,20.41
3789,2416,8,1,191.3,12.14
3790,2792,167,4,239.08,2.05
3791,4714,165,2,192.1,11.14
3792,3055,29,2,183.03,10.75
3793,2459,35,4,247.9,20.72
3794,3066,38,4,192.51,24.29
3795,1164,90,1,39.19,11.88
3796,4560,163,5,118.07,19.37
3797,2750,68,2,128.36,19.29
3798,1949,131,4,79.68,19.44
3799,60,109,1,45.25,16.63
3800,3103,111,5,179.38,18.88
3801,333,12,3,72.99,26.03
3802,4172,32,4,158.04,27.65
3803,190,175,5,84.03,2.75
3804,3561,63,3,129.03,0.35
3805,296,154,3,87.58,15.57
3806,2549,43,1,105.88,12.38
3807,177,107,2,184.36,13.54
3808,800,172,4,221.54,13.76
3809,806,38,5,129.64,26.86
3810,1743,29,3,154.51,19.1
3811,215,55,2,216.78,13.27
3812,1880,52,3,40.09,13.64
3813,2701,115,4,44.74,25.34
3814,597,19,4,93.01,6.51
3815,1718,35,1,80.72,0.44
3816,1356,48,4,246.66,14.35
3817,4224,110,4,143.2,28.81
3818,1293,188,4,133.36,24.43
3819,2599,31,2,146.79,12.25
3820,3438,3,5,219.41,5.25
3821,4715,163,5,64.67,17.1
3822,142,88,4,130.19,26.39
3823,3217,52,5,71.39,21.52
3824,2840,71,4,196.24,16.21
3825,4341,51,5,195.39,22.05
3826,3514,56,5,239.57,28.94
3827,2751,99,3,114.47,16.58
3828,1715,21,2,43.87,16.66
3829,1136,129,3,224.62,14.36
3830,3722,108,3,223.2,17.0
3831,1910,53,5,62.49,19.05
3832,2248,6,1,72.69,6.13
3833,4517,82,1,81.79,17.04
3834,4103,190,2,115.68,0.4
3835,1549,79,4,208.12,28.14
3836,2640,47,5,40.37,1.14
3837,4767,96,2,176.6,28.74
3838,4512,106,3,91.44,29.07
3839,2832,178,5,52.94,15.8
3840,1007,82,3,87.92,9.97
3841,3222,31,2,135.65,5.55
3842,3063,192,1,230.75,4.87
3843,4524,157,2,158.93,7.14
3844,3053,143,5,153.73,14.29
3845,4430,58,5,31.64,22.29
3846,2320,23,4,24.55,11.96
3847,3540,166,1,36.72,23.43
3848,2367,41,5,28.41,16.94
3849,527,15,1,146.21,0.58
3850,2808,87,5,115.89,3.95
3851,1196,3,1,6.22,17.17
3852,1754,1,2,91.01,4.83
3853,1673,75,1,36.2,18.25
3854,2029,139,3,247.09,13.36
3855,1655,188,2,117.74,20.7
3856,4550,193,5,109.4,8.74
3857,4842,76,5,162.82,24.65
3858,4042,4,4,92.49,11.67
3859,848,25,3,180.3,23.9
3860,868,200,4,226.67,0.58
3861,774,171,2,127.23,11.79
3862,543,94,4,98.82,6.61
3863,4418,168,2,132.86,13.31
3864,786,96,4,152.87,28.4
3865,3306,108,1,212.69,4.77
3866,4636,99,2,101.65,2.64
3867,2884,95,2,17.6,1.75
3868,449,100,1,159.53,3.7
3869,3311,91,1,246.79,1.86
3870,4586,44,3,214.29,20.54
3871,1906,200,1,190.77,3.52
3872,4560,187,4,48.24,5.92
3873,4410,128,1,188.41,19.37
3874,3252,23,1,24.96,13.38
3875,385,190,2,126.01,1.64
3876,295,23,2,95.87,29.12
3877,1239,186,1,226.8,18.0
3878,4858,55,3,44.16,18.41
3879,2817,161,2,198.28,25.58
3880,1099,77,4,16.89,27.27
3881,1738,63,4,176.93,1.71
3882,2190,103,1,76.98,2.05
3883,2766,60,1,244.1,23.3
3884,1223,189,3,169.58,20.88
3885,3243,80,1,80.68,6.5
3886,3900,189,5,62.7,9.64
3887,4324,95,5,161.63,18.33
3888,411,69,1,71.82,23.67
3889,3000,114,5,50.77,18.09
3890,2946,104,4,163.68,23.76
3891,4787,108,1,182.45,6.86
3892,878,89,4,63.32,9.93
3893,787,21,4,136.29,3.05
3894,2110,131,5,167.59,29.54
3895,1987,176,3,235.77,24.27
3896,879,10,4,201.84,21.47
3897,1608,87,5,108.1,5.84
3898,2404,170,3,211.88,20.96
3899,71,194,5,113.22,25.87
3900,2311,91,5,36.88,24.31
3901,4402,174,1,88.57,22.64
3902,3296,137,2,202.16,11.61
3903,762,123,3,239.17,23.01
3904,4684,177,5,245.98,14.54
3905,2122,4,4,161.58,12.14
3906,3583,188,4,122.19,28.94
3907,4198,90,2,44.7,4.4
3908,1630,96,3,30.12,25.94
3909,4289,29,1,132.03,9.66
3910,1086,86,3,183.31,15.49
3911,2458,47,4,84.36,10.89
3912,4396,77,4,170.3,15.1
3913,3267,87,1,144.85,24.55
3914,454,191,1,235.48,5.49
3915,2622,31,4,56.34,22.64
3916,619,51,5,149.81,13.38
3917,637,169,5,106.38,28.05
3918,2349,36,1,69.09,16.41
3919,4875,168,5,92.54,1.24
3920,3037,95,1,77.16,27.31
3921,2250,188,3,134.27,27.73
3922,2722,15,3,141.72,5.4
3923,2350,78,3,217.06,29.18
3924,4433,158,1,196.42,13.37
3925,1995,158,1,79.12,27.43
3926,2821,155,5,233.17,10.92
3927,1072,40,5,217.75,0.68
3928,2032,45,5,158.34,23.85
3929,1250,175,2,9.56,26.57
3930,1296,90,1,56.24,4.88
3931,3557,56,3,198.38,16.62
3932,328,54,3,116.17,24.95
3933,797,85,2,35.86,13.85
3934,2862,9,2,105.02,23.65
3935,4761,118,3,56.92,19.14
3936,2794,65,1,223.68,21.62
3937,3095,108,3,222.87,27.56
3938,2978,198,3,99.83,12.5
3939,963,129,2,38.66,23.13
3940,1269,141,2,92.91,21.38
3941,373,38,5,36.54,13.17
3942,4381,173,2,79.49,11.44
3943,2569,105,3,193.94,26.44
3944,4903,40,5,76.53,6.14
3945,4743,143,3,138.33,9.56
3946,3694,178,1,34.12,29.23
3947,1605,130,1,90.17,8.32
3948,96,181,2,14.71,26.17
3949,4370,154,5,139.3,11.14
3950,3942,194,4,90.17,16.54
3951,1201,75,1,218.64,11.95
